Lon,Lat
-13.398422,27.21823
-13.398462,27.173689
-13.448506,27.129131
-13.448545,27.084558
-13.448584,27.039967
-13.44862,26.99536
-13.498661,26.950735
-13.498696,26.906094
-13.498731,26.861437
-13.548769,26.816761
-13.548802,26.77207
-13.598839,26.727362
-13.648874,26.682636
-13.69891,26.637896
-13.748943,26.593138
-13.84898,26.548363
-13.949016,26.50357
-13.999046,26.458763
-14.09908,26.413939
-14.199113,26.369097
-14.249142,26.32424
-14.349173,26.279366
-14.449203,26.234474
-14.449226,26.189568
-14.499252,26.144644
-14.499275,26.099703
-14.499297,26.054747
-14.499319,26.009773
-14.49934,25.964783
-14.549363,25.919777
-14.549382,25.874754
-14.599404,25.829716
-14.6494255,25.78466
-14.649444,25.739588
-14.649462,25.6945
-14.699481,25.649395
-14.699498,25.604275
-14.699515,25.559137
-14.699532,25.513985
-14.749549,25.468815
-14.799566,25.423628
-14.799581,25.378426
-14.799596,25.333206
-14.849611,25.287971
-14.849625,25.24272
-14.849639,25.197453
-14.849651,25.152168
-14.849665,25.106869
-14.849677,25.061552
-14.8496895,25.01622
-14.849701,24.970873
-14.849712,24.925508
-14.849724,24.880129
-14.849734,24.834732
-14.899746,24.78932
-14.8997555,24.74389
-14.899765,24.698446
-14.949776,24.652987
-14.999785,24.60751
-14.999794,24.562017
-15.049804,24.51651
-15.199814,24.470985
-15.249823,24.425446
-15.24983,24.379889
-15.299839,24.334316
-15.349847,24.288729
-15.449855,24.243124
-15.449862,24.197504
-15.499868,24.151869
-15.549874,24.106218
-15.59988,24.06055
-15.649887,24.014868
-15.699893,23.96917
-15.749898,23.923454
-15.749904,23.877724
-15.749908,23.831978
-15.749913,23.786217
-15.799918,23.740438
-15.799922,23.694647
-15.849926,23.648838
-15.899931,23.603012
-15.899935,23.557173
-15.949939,23.511316
-15.949942,23.465446
-15.999946,23.41956
-15.9999485,23.373657
-16.049952,23.32774
-16.099955,23.281807
-16.099957,23.235859
-16.14996,23.189896
-16.149963,23.143915
-16.199966,23.097921
-16.149967,23.05191
-16.14997,23.005886
-16.199972,22.959845
-16.199974,22.913788
-16.299974,22.867716
-16.299976,22.821629
-16.34998,22.775526
-16.29998,22.72941
-16.299982,22.683277
-16.349983,22.637129
-16.399984,22.590965
-16.399986,22.544786
-16.399986,22.498592
-16.399988,22.452385
-16.499989,22.40616
-16.49999,22.35992
-16.49999,22.313667
-16.549992,22.267397
-16.749994,22.221113
-16.799994,22.174814
-16.849995,22.1285
-16.849995,22.08217
-16.849995,22.035826
-16.899996,21.989466
-16.899996,21.943092
-16.899996,21.896704
-16.949997,21.8503
-16.999998,21.80388
-16.949997,21.757446
-16.999998,21.710999
-16.999998,21.664536
-16.999998,21.618057
-17.0,21.571564
-17.0,21.525055
-17.0,21.478533
-17.0,21.431995
-17.05,21.385445
-17.05,21.338877
-17.05,21.292297
-17.05,21.2457
-17.05,21.199091
-17.05,21.152466
-17.05,21.105825
-17.1,21.059172
-16.75,21.012503
-17.1,20.96582
-16.7,20.919123
-16.7,20.872412
-17.1,20.825686
-16.7,20.778944
-16.65,20.73219
-16.6,20.68542
-16.4,20.638634
-16.4,20.591835
-16.35,20.545023
-16.35,20.498196
-16.35,20.451355
-16.3,20.4045
-16.3,20.35763
-16.25,20.310745
-16.2,20.263847
-16.2,20.216934
-16.2,20.170008
-16.25,20.123066
-16.25,20.07611
-16.2,20.029142
-16.25,19.982159
-16.25,19.935163
-16.25,19.888151
-16.25,19.841127
-16.45,19.794088
-16.45,19.747036
-16.35,19.699968
-16.4,19.652887
-16.4,19.605793
-17.3,19.558685
-16.3,19.511564
-16.3,19.464428
-16.35,19.41728
-16.45,19.370117
-16.5,19.32294
-16.5,19.275751
-16.4,19.228546
-16.35,19.18133
-16.3,19.134098
-16.15,19.086853
-16.25,19.039597
-16.25,18.992325
-16.2,18.94504
-16.2,18.897741
-16.2,18.85043
-15.55,18.803104
-15.6,18.755766
-15.6,18.708414
-15.5,18.661049
-15.5,18.61367
-16.1,18.56628
-16.1,18.518877
-15.6,18.471458
-15.65,18.424028
-15.75,18.376585
-15.85,18.329126
-16.05,18.281656
-16.05,18.234175
-16.05,18.186678
-16.05,18.13917
-16.05,18.091648
-16.05,18.044113
-16.0,17.996567
